establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud,coordinate_status
50700282178675,CONSULTORIO ODONTOLOGICO ESCUELA FLORENTINO AMEGHINO,70028010000,SAN JUAN,70,SAN JUAN,28,CAPITAL,10,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5400,BERNARDO DE MONTEAGUDO 902-850,NA,-68.5147958012155,-31.5177034726388,valid_argentina_bounds
52500212362182,BIENESTAR KINESIOLOGIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,Privado,52,ESSIT,Centro Rehabilitación motora,5501,BELTRÁN SUR 165 LOCAL 2,NA,-68.850808,-32.925699,valid_argentina_bounds
50140142337611,"CENTRO DE NEUROCIENCIAS Y REHABILITACION LIC. TRIUNFETTI,",14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Soldado Ramón Angel Cabrera 6741,NA,-64.19721211372119,-31.39876037128633,recovered_from_healthsites
53140142337958,OPTICA Y GABINETE DE CONTACTOLOGIA L OPTIQUE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Emilio Lamarca 4135,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53141192338169,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO J.T,14119190000,RIO SEGUNDO,14,CÓRDOBA,119,RÍO SEGUNDO,190,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5960,Güemes 991,NA,NA,NA,missing_or_non_numeric
53140142338432,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO GRUPO SALUD,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Jerez 2539,NA,NA,NA,missing_or_non_numeric
53140142338433,OPTICA ITALIA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,9 de Julio 305,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53141192338437,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO MOVISAFE,14119150000,ONCATIVO,14,CÓRDOBA,119,RÍO SEGUNDO,150,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5986,Rivadavia 1339,NA,-63.684276643016176,-31.909145549127885,recovered_from_healthsites
51260772330721,ANEXO SERVICIO DE HEMOTERAPIA AUSTRAL,26077030000,RAWSON,26,CHUBUT,77,RAWSON,30,0,Privado,51,ESSID,Otros,9103,PEDRO MARTINEZ 45,NA,-65.1081160911998,-43.301175455392,valid_argentina_bounds
51064412324620,LABORATORIO PATRICIA NOEMI FERNANDEZ,6441030019,RINGUELET,6,BUENOS AIRES,441,LA PLATA,30,19,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1900,511 e/ 9 y 9 BIS N° 1403,NA,NA,NA,missing_or_non_numeric
51060702319462,MID LABORATORIO - MARIA IVANA DELEGLISE,6070010000,BARADERO,6,BUENOS AIRES,70,BARADERO,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2942,Avenida René Simón 1185,NA,-59.5002139999999,-33.8111313,valid_argentina_bounds
51140912338493,LABORATORIO 25 DE MAYO,14091110000,LA CUMBRE,14,CÓRDOBA,91,PUNILLA,110,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5178,25 de mayo 272,NA,NA,NA,missing_or_non_numeric
51140982338494,LABORATORIOS LUCAYALANIS,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5800,colon 420,NA,NA,NA,missing_or_non_numeric
53140142338580,OPTICA Y GABINETE DE CONTACTOLOGIA MODELO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,maipu 95,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53140142338581,DUVERA TIENDA OPTICA.,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Luis de Tejeda 3949,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53140142338582,OPTICA BLENT,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Rivera Indarte 163,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50940142395831,SERVICIO DE CIRUGIA MAYOR AMBULATORIA,94014020000,USHUAIA,94,TIERRA DEL FUEGO,14,USHUAIA,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9410,Hernando de Magallanes Nº 2336,NA,-68.32324455841533,-54.81358796417203,recovered_from_healthsites
17140142338778,JARDINES DE DESBIENS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Pedro Luis de Cabrera 3541,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50260142330734,CONSULTORIO DE BUNDER,26014050000,EL MAITEN,26,CHUBUT,14,CUSHAMEN,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9210,GUEMES 760,NA,-71.1669231571736,-42.0500213287024,valid_argentina_bounds
53020012320865,OPTICA MARKETLENS,2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,Privado,53,ESCL,Óptica,C1013AAE,TALCAHUANO 253,NA,-58.3849526750189,-34.6055982591479,valid_argentina_bounds
15820842389398,GERIATRICO LA VIE ROSE,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0,Privado,15,ESCIETE,Bajo riesgo con internación simple,2000,Pasaje Alvarez N°1576,NA,-60.632660222369495,-32.97977344853874,recovered_from_healthsites
52300842344333,"KINESIOLOGIA, ESPACIO DE REHABILITACION Y MOVIMIENTO",30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0,Privado,52,ESSIT,Otros,3100,NEWBERY Nº 3049 DEPARTAMENTO A,NA,NA,NA,missing_or_non_numeric
50140912337766,VILADOC S.R.L.,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5152,Los Andes 471,NA,NA,NA,missing_or_non_numeric
51064412324599,LABORATORIO DE ANALISIS CLINICOS DRES. AGUSTIN COPPOLA Y LEANDRO DISANTI,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1900,19 e/ 530 y 531 N° 109,NA,NA,NA,missing_or_non_numeric
51140142337770,LABORATORIO SANATORIO FRANCES,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,Baigorrí N° 749,NA,-64.18507654284949,-31.392286021637034,recovered_from_healthsites
52067562324856,CENTRO DE KINESIOLOGIA SUSANA HAYDEE GUAZZONI,6756010001,ACASSUSO,6,BUENOS AIRES,756,SAN ISIDRO,10,1,Privado,52,ESSIT,Otros,1642,OLEGARIO ANDRADE N° 9,NA,-58.50586993551066,-34.479625442236056,recovered_from_healthsites
50140142238616,CENTRO DE SALUD N° 09 - ALBERDI OESTE,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Dr. Pedro Chutro 169,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
52300772344375,OPKINESIA,30077070000,NOGOYA,30,ENTRE RÍOS,77,NOGOYÁ,70,0,Privado,52,ESSIT,Centro Rehabilitación motora,3150,TUCUMAN Nº 1448,NA,NA,NA,missing_or_non_numeric
53140912338782,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO ANGEL DE COLORES,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5152,Castagnino 3109,NA,NA,NA,missing_or_non_numeric
50260212330799,JM ODONTOLOGIA,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,CRONICA 620,NA,-67.5218956302893,-45.8757111704366,valid_argentina_bounds
53260142330822,OPTICA KALFU,26014040000,EL HOYO,26,CHUBUT,14,CUSHAMEN,40,0,Privado,53,ESCL,Óptica,8431,AVENIDA SAN MARTIN 393,NA,-71.5177831456047,-42.0641163355171,valid_argentina_bounds
50065472324592,AREA SALUD,6547020000,SAN MIGUEL DEL MONTE,6,BUENOS AIRES,547,MONTE,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,7220,YRIGOYEN N° 592,NA,NA,NA,missing_or_non_numeric
50064902224776,TRAILER PEDIATRICO,6490010003,LOMAS DE ZAMORA,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,3,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,1832,AV. HIPÓLITO IRIGOYEN 100047,NA,-58.4051104229999,-34.7736819669999,valid_argentina_bounds
50140142337632,CENTRO DE ESTIMULACION TEMPRANA FARFALINA.,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,José Rivera Indarte 1482,NA,-64.19952488306706,-31.441858880305645,recovered_from_healthsites
53140142338007,ALBA ESPACIO INTERDISCIPLINARIO -ALBA-,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Otros,5000,Cacheuta 3297,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51141402338546,ARGENLAB,14140360000,SAN FRANCISCO,14,CÓRDOBA,140,SAN JUSTO,360,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2400,BELGRANO 1401,NA,NA,NA,missing_or_non_numeric
50140142238669,CENTRO DE SALUD N° 83 - AMEGHINO NORTE (EX-UPAS N° 19),14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,María Curie 1750,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
52067602324692,CENTRO DE REHABILITACION PEQUEÑOS SUEÑOS,6760010004,SAN MIGUEL,6,BUENOS AIRES,760,SAN MIGUEL,10,4,Privado,52,ESSIT,Centro de día,1663,PAUNERO N° 3326,NA,NA,NA,missing_or_non_numeric
50660282375058,ORAL DENT,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4400,"Pueyrredón 385, Local 3",NA,-65.4066418717876,-24.785564488203,valid_argentina_bounds
50140142338483,CENTRO OFTALMOLOGICO DR ERNESTO CHE GUEVARA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,general tomas guido 757,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51141192337686,LABORATORIO DE ANALISIS CLINICOS DRA. LEON LETICIA,14119190000,RIO SEGUNDO,14,CÓRDOBA,119,RÍO SEGUNDO,190,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5960,Catamarca 940,NA,NA,NA,missing_or_non_numeric
50140212337859,CENTRO DE ESTUDIOS NO INVASIVOS CARDIACOS,14021150000,LA CALERA,14,CÓRDOBA,21,COLÓN,150,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5151,Gral. Roca 275,NA,NA,NA,missing_or_non_numeric
50140142238659,CENTRO DE SALUD N° 91 - VILLA BUSTOS (EX-UPAS N° 29),14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Ancasti 5634 esq. Benjamin Viel,NA,-64.16380218294769,-31.38706200048415,recovered_from_healthsites
53900842196206,DIRECCION GENERAL DE SALUD MENTAL Y ADICCIONES,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Provincial,53,ESCL,Otros,4000,VIRGEN DE LA MERCED 189. 2DO PISO. OFICINA 7.,NA,-65.2003126379407,-26.82416402330958,recovered_from_healthsites
53140142337721,SERVICIO DE INTERNACION DOMICILIARIA ACTIVAR SALUD S.A,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Internación Domiciliaria,5000,Tristan Malbran 4127,NA,-64.19952488306706,-31.441858880305645,recovered_from_healthsites
53140212337925,PURAVI SALUD CENTRO MEDICO DE ESTETICA,14021290000,VILLA ALLENDE,14,CÓRDOBA,21,COLÓN,290,0,Privado,53,ESCL,Otros,5105,Av. Río de Janeiro 77 Local 7,NA,NA,NA,missing_or_non_numeric
50700282378693,POLICONSULTORIOS CONECTADOS,70028010000,SAN JUAN,70,SAN JUAN,28,CAPITAL,10,0,Privado,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5400,CASEROS SUR 164,NA,-68.5173611111111,-31.5355833,valid_argentina_bounds
51140982338384,LABORATORIO DE ANALISIS CLINICOS PERROTTA,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5800,Dean Funes 458,NA,NA,NA,missing_or_non_numeric
53420352354962,LOCAL OPTICA EL TIC TAC EXPRESS,42035020000,EDUARDO CASTEX,42,LA PAMPA,35,CONHELO,20,0,Privado,53,ESCL,Óptica,6380,DIAGONAL SAN MARTIN 960,NA,-64.29853373274908,-35.910290166312194,recovered_from_healthsites
15020032320826,THE SENIOR APARTMENTS,2003010001,BALVANERA,2,CABA,3,COMUNA 3,10,1,Privado,15,ESCIETE,Mediano riesgo con internación con cuidados especiales,1025,Av. Corrientes 1864/68,www.theseniorgroup.com.ar/the-senior-apartments/,-58.3933322399831,-34.6040763924259,valid_argentina_bounds
53140212337603,FA-NI - TRASLADOS CRONICOS,14021290000,VILLA ALLENDE,14,CÓRDOBA,21,COLÓN,290,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5105,Las Perdices 472,NA,NA,NA,missing_or_non_numeric
52421052354978,GABINETE DE PSICOMOTRICIDAD MAR DE FUEGUITOS,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0,Privado,52,ESSIT,Centro tratamientos oncológicos,6360,CALLE 20 243,NA,-63.75194784414607,-35.66085115800216,recovered_from_healthsites
52420212354965,GABINETE DE KINESIOLOGIA ANDRES KIRIACHEK,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,52,ESSIT,Centro Rehabilitación motora,6300,B OHIGGINS 554,NA,NA,NA,missing_or_non_numeric
52300882344345,CZ CONSULTORIO DE KINESIOLOGIA,30088020000,SAN SALVADOR,30,ENTRE RÍOS,88,SAN SALVADOR,20,0,Privado,52,ESSIT,Centro Rehabilitación motora,3218,CRISPIN VELAZQUEZ E HIPOLITO IRIGOYEN,NA,NA,NA,missing_or_non_numeric
50260212330690,CONSULTORIO ODONTOLOGICO PERIODONCIA COMODORO,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,AVENIDA POLONIA 769,NA,-67.5241509846887,-45.8742148761826,valid_argentina_bounds
50260072330691,CONSULTORIO DE PSICOLOGIA LAFRANCONI,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9120,ALSUA DE CORBETTO 297,NA,-65.0238659335672,-42.7886716421368,valid_argentina_bounds
50068052324745,CONSULTORIO DE PSICOPEDAGOGIA SEBASTIANI,6805010003,DON TORCUATO ESTE,6,BUENOS AIRES,805,TIGRE,10,3,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,1611,Arata N° 1538,NA,-58.62698089441694,-34.50086442074103,recovered_from_healthsites
53660282375063,AR ARAYA RIVERO,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,53,ESCL,Otros,4400,AVDA. LIBANO 834 S,NA,NA,NA,missing_or_non_numeric
53140142338763,VITA BIENESTAR SALUD S.A.,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Av. Ohiggins 5980,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51141822338827,LABORATORIO DE ANALISIS CLINICOS DR. JORGE A. CARCAR,14182140000,JUSTINIANO POSSE,14,CÓRDOBA,182,UNIÓN,140,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2553,Vélez Sarsfield y Av. de mayo N° 800,NA,NA,NA,missing_or_non_numeric
51260212330789,SERVICIO DE DIAGNOSTICO POR IMAGEN DEL HOSPITAL REGIONAL VICTOR MANUEL SANGUINETTI,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,51,ESSID,Diagnostico por Imágenes,3240,AVENIDA HIPOLITO IRIGOYEN 950,NA,-67.4875200367382,-45.8682442841303,valid_argentina_bounds
17140142338997,GERIATRICO VALLECITO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Roma 1173,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53141192331011,TRASLADOS MIR.,14119160000,PILAR,14,CÓRDOBA,119,RÍO SEGUNDO,160,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5972,Justo Páez Molina 115,NA,NA,NA,missing_or_non_numeric
17140982337718,ALMA SERENA,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,17,ESCIRES,Vivienda para personas mayores,5800,Guatemala 202,NA,-64.35227262856543,-33.127195558362814,recovered_from_healthsites
50140142337620,CENTRO TERAPEUTICO DESPEGAR INCLUSIVO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,San José de Calazans 143,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
53140142337710,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO GAMAN,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Antonio Yudicello 2223,NA,-64.19952488306706,-31.441858880305645,recovered_from_healthsites
50421052354980,CONSULTORIO MEDICO MARCELO ACHAVAL M.A. CONSULTORIO MEDICO,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,6360,CALLE 10 424,NA,NA,NA,missing_or_non_numeric
51140422338463,LACE VILLA MARIA,14042170000,VILLA MARIA,14,CÓRDOBA,42,GENERAL SAN MARTÍN,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5900,Entre Rios 1377,NA,NA,NA,missing_or_non_numeric
51068752324469,LABORATORIO DE ANALISIS CLINICOS DE LA DRA. VANESA ANALIA STEFANAZZI,6875060002,MEDANOS,6,BUENOS AIRES,875,VILLARINO,60,2,Privado,51,ESSID,Laboratorio de Análisis Clínicos,8132,Bustamante N° 466,NA,NA,NA,missing_or_non_numeric
50141472337496,CUOMI SALUD,14147010000,ALTA GRACIA,14,CÓRDOBA,147,SANTA MARÍA,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5186,Rafael Lozada 184,NA,NA,NA,missing_or_non_numeric
50100212125091,POSTA SANITARIA VILL VIL,10021020000,ANDALGALA,10,CATAMARCA,21,ANDALGALÁ,20,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),4740,VILLA VIL - ANDALGALA,NA,-66.31736456531873,-27.588273176401685,recovered_from_healthsites
50063712324672,VILNIUS ESTETICA INTEGRAL,6371010006,VILLA BALLESTER,6,BUENOS AIRES,371,GENERAL SAN MARTÍN,10,6,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1653,INDEPENDENCIA N° 4993,NA,-58.54948149233689,-34.550226663468,recovered_from_healthsites
50620072371278,CONSULTORIOS ODONTOOGICOS CLAVE,62007090000,VIEDMA,62,RÍO NEGRO,7,ADOLFO ALSINA,90,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,8500,Urquiza 1148,NA,-62.995174,-40.820475,valid_argentina_bounds
50420212354998,CONSULTORIO ODONTOLOGICO CECILIA VALVERDE,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,6300,GARIBALDI 84,NA,NA,NA,missing_or_non_numeric
50140142238627,CENTRO DE SALUD N° 20 - LAS MARGARITAS,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Herminio Malvino 2662,NA,-64.25114438004377,-31.476020815245278,recovered_from_healthsites
50300152344377,CIAM CENTRO INTEGRAL DE ATENCION MEDICA,30015060002,CONCORDIA,30,ENTRE RÍOS,15,CONCORDIA,60,2,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3200,URDINARRAIN Nº 67,NA,-58.01536565566239,-31.39915943369641,recovered_from_healthsites
51140982338830,LABORATORIO DE ANALISIS CLINICOS OASIS,14098230000,RIO CUARTO,14,CÓRDOBA,98,RÍO CUARTO,230,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5800,Hipólito Yrigoyen N° 1020,NA,NA,NA,missing_or_non_numeric
17140142338831,ALTO ALAMEDA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Pasaje Alameda N° 2346,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51141192338862,BIOFARE LABORATORIO BIOQUIMICO Y ESPECIALIZADO EN BACTERIOLOGIA,14119170000,POZO DEL MOLLE,14,CÓRDOBA,119,RÍO SEGUNDO,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5913,Independencia N° 250,NA,NA,NA,missing_or_non_numeric
53940072395838,ATENCION DOMICILIARIA CAMSA SRL,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,53,ESCL,Internación Domiciliaria,9420,VENEZUELA  Nº 255,NA,-67.72550543918699,-53.77292227751067,recovered_from_healthsites
50260072330712,DIGITAL DENT,26007020000,PUERTO MADRYN,26,CHUBUT,7,BIEDMA,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9120,25 DE MAYO 728 PISO 4 B,NA,-65.0310979604047,-42.7707929508361,valid_argentina_bounds
51940072395813,LABORATORIO DE ANALISIS CLINICOS DEL FUEGO  LAURA NOEMI QUIROGA,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,9420,MARTINA SILVA DE GURRUCHAGA Nº519,NA,-67.72550543918699,-53.77292227751067,recovered_from_healthsites
14500212162194,DIRECCION DE INTERNACION JUVENIL.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1,Provincial,14,ESCIE,Bajo riesgo con internación simple,5547,RÍO JURAMENTO S/N,www.mendoza.gov.ar/infanciasadolescenciasyjuventudes/responsabilidad-penal-juvenil,-68.864736,-32.920601,valid_argentina_bounds
17140142338539,PAULA LUCIA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,17,ESCIRES,Vivienda para personas mayores,5000,Montevideo 871,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50260772330769,PSIQUE,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,PARAGUAY 421,NA,-65.3093644215296,-43.2575872522753,valid_argentina_bounds
53020032320870,OPTICA CIENTIFICA VISSUALS,2003010001,BALVANERA,2,CABA,3,COMUNA 3,10,1,Privado,53,ESCL,Óptica,C1081ACA,SARANDI 35,NA,-58.3951061512542,-34.6096678634885,valid_argentina_bounds
53020022320871,OPTICA FRENCH,2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1,Privado,53,ESCL,Óptica,C1425AWL,FRENCH 3012,NA,-58.4056615582645,-34.5866921629412,valid_argentina_bounds
53020062320872,OPTICA SARACCO (RIVADAVIA 5336),2006010001,CABALLITO,2,CABA,6,COMUNA 6,10,1,Privado,53,ESCL,Óptica,C1424CEV,Rivadavia 5336,NA,-58.4405071038541,-34.6200021731966,valid_argentina_bounds
53020012320873,OPTICA SARACCO (RECONQUISTA 659),2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,Privado,53,ESCL,Óptica,C1003ABM,Reconquista 659,NA,-58.3726062471849,-34.6000967659997,valid_argentina_bounds
53140142337715,SERVICIO DE TRASLADO DE PACIENTES BAJO TRATAMIENTO CRONICO GRUPO NEP,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5000,Manzana 68 Lote 6 Dúplex B,NA,NA,NA,missing_or_non_numeric
50140142337730,DENTIVA II,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5000,Rogelio Nores Martínez 3114,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
50141612337772,CENTRO ODONTOLOGICO,14161060000,HERNANDO,14,CÓRDOBA,161,TERCERO ARRIBA,60,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5929,9 de Julio 764,NA,NA,NA,missing_or_non_numeric
52141402338421,CEPER ARROYITO,14140030000,ARROYITO,14,CÓRDOBA,140,SAN JUSTO,30,0,Privado,52,ESSIT,Centro de Diálisis,2434,Sarmiento 798,NA,-63.05061453134521,-31.419934826175886,recovered_from_healthsites
52068822324822,KINESIS KINESIOLOGIA Y FISIATRIA,6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE ,50,0,Privado,52,ESSIT,Otros,2800,MORENO N° 601,NA,NA,NA,missing_or_non_numeric
50221682127682,REGION SANITARIA 2 - CENTRO CHAQUEÑA,22168020000,MACHAGAI,22,CHACO,168,25 DE MAYO,20,0,Provincial,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3534,HIPOLITO IRIGOYEN 24,NA,NA,NA,missing_or_non_numeric
53660282375044,GRUPO MINAP,66028060000,VILLA SAN LORENZO,66,SALTA,28,CAPITAL,60,0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,4401,Avda Yerba Buena Lote 48 B La Reserva de San Lorenzo,NA,-65.48699611660956,-24.731366154033637,recovered_from_healthsites
