"sexo","grupo_etareo","id_provincia_residencia","provincia_residencia","id_pais_nacimiento","pais_nacimiento","pais_origen","id_profesion_referencia","profesion_referencia","id_pais_formacion","pais_formacion","id_provincia_formacion","provincia_formacion","id_institucion_formadora","institucion_formadora","anio_titulo","total","anio_corte"
"F","55-59",30,"Entre Ríos",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1153,"INSTITUTO PRIVADO ESCUELA DEL POLICLINICO BANCARIO NUEVE DE JULIO A-1321",1988,1,2023
"F","55-59",30,"Entre Ríos",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1327,"UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES",2014,1,2023
"F","55-59",46,"La Rioja",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2021,1,2023
"F","55-59",54,"Misiones",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2009,1,2023
"F","55-59",70,"San Juan",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1786,"ESCUELA DE ENFERMERIA PROFESOR LUIS GUEMES A-760",2012,1,2023
"F","55-59",78,"Santa Cruz",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1951,"INSTITUTO DR. RAMON CARRILLO A-1290",2012,1,2023
"F","55-59",82,"Santa Fe",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1330,"INSTITUTO UNIVERSITARIO ESCUELA DE MEDICINA DEL HOSPITAL ITALIANO",2011,1,2023
"F","60-64",30,"Entre Ríos",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1782,"ESC. DE ENFERMERIA DE LA CRUZ ROJA ARGENTINA - FILIAL PALERMO",2021,1,2023
"F","60-64",54,"Misiones",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2013,1,2023
"F","60-64",58,"Neuquén",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1164,"INSTITUTO UNIVERSITARIO DE CIENCIAS BIOMEDICAS DE LA FUNDACION FAVALORO",2011,1,2023
"F","60-64",62,"Río Negro",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1043,"FUERZA AEREA ARGENTINA - HOSPITAL AERONAUTICO CENTRAL",2006,1,2023
"F","70-74",18,"Corrientes",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1346,"UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO",1982,1,2023
"F","75-79",18,"Corrientes",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1327,"UNIVERSIDAD DE CIENCIAS EMPRESARIALES Y SOCIALES",1986,1,2023
"F","75-79",18,"Corrientes",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1346,"UNIVERSIDAD DEL MUSEO SOCIAL ARGENTINO",1983,1,2023
"F","75-79",26,"Chubut",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1782,"ESC. DE ENFERMERIA DE LA CRUZ ROJA ARGENTINA - FILIAL PALERMO",2005,1,2023
"F","75-79",50,"Mendoza",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1782,"ESC. DE ENFERMERIA DE LA CRUZ ROJA ARGENTINA - FILIAL PALERMO",1990,1,2023
"F","20-24",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2023,1,2023
"F","25-29",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2022,1,2023
"F","25-29",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1127,"ESCUELA DE ENFERMERIA HOSPITAL SIRIO LIBANES A-752",2019,1,2023
"F","25-29",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2019,1,2023
"F","25-29",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2021,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2020,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2022,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2017,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2018,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2019,1,2023
"F","30-34",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1718,"INSTITUTO DE ENSEÑANZA SUPERIOR DEL EJERCITO- COLEGIO MILITAR DE LA NACION",2015,1,2023
"F","35-39",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2019,1,2023
"F","35-39",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1134,"ESCUELA  DE ENFERMERIA Y ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARGENTINA FILIAL SAAVEDRA A 73 /732",2012,1,2023
"F","35-39",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2016,1,2023
"F","35-39",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2021,1,2023
"F","40-44",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2005,1,2023
"F","40-44",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1166,"INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA",2013,1,2023
"F","40-44",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2021,1,2023
"F","45-49",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2009,1,2023
"F","45-49",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2012,1,2023
"F","45-49",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1166,"INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA",2008,1,2023
"F","50-54",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1131,"ESCUELA DE ENFERMERIA DR. RAMON CARRILLO",2013,1,2023
"F","50-54",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1166,"INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA",2012,1,2023
"F","50-54",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1476,"HOSPITAL ALEMAN",2013,1,2023
"F","55-59",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1130,"ESCUELA DE ENFERMERIA DEL HOSPITAL ITALIANO",2013,1,2023
"F","55-59",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1131,"ESCUELA DE ENFERMERIA DR. RAMON CARRILLO",2012,1,2023
"F","55-59",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1134,"ESCUELA  DE ENFERMERIA Y ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARGENTINA FILIAL SAAVEDRA A 73 /732",2013,1,2023
"F","55-59",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1166,"INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA",2005,1,2023
"F","60-64",66,"Salta",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1131,"ESCUELA DE ENFERMERIA DR. RAMON CARRILLO",2013,1,2023
"F","20-24",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1158,"INSTITUTO SUPERIOR DE CIENCIAS DE LA SALUD A-1243",2022,1,2023
"F","20-24",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1162,"INSTITUTO TECNICO SUPERIOR DE SANIDAD",2022,1,2023
"F","20-24",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2022,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2022,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1127,"ESCUELA DE ENFERMERIA HOSPITAL SIRIO LIBANES A-752",2021,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1158,"INSTITUTO SUPERIOR DE CIENCIAS DE LA SALUD A-1243",2018,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1161,"INSTITUTO SUPERIOR MITRE A-1047",2022,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",2397,"INSTITUTO DE ARTE Y CIENCIAS DE LA SALUD (ARCIS)",2023,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2017,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1126,"ESCUELA CENTRAL DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARG A-825",2019,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2011,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1155,"ESCUELA DE ENFERMERIA BERNARDO HOUSSAY A-1420",2022,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1158,"INSTITUTO SUPERIOR DE CIENCIAS DE LA SALUD A-1243",2014,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1158,"INSTITUTO SUPERIOR DE CIENCIAS DE LA SALUD A-1243",2021,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2013,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2021,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1468,"INSTITUTO PRIVADO  DE ESTUDIOS SUP. PARA LA IND. DE LA CONSTRUCCION  A -1450 UOCRA",2022,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1718,"INSTITUTO DE ENSEÑANZA SUPERIOR DEL EJERCITO- COLEGIO MILITAR DE LA NACION",2019,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1782,"ESC. DE ENFERMERIA DE LA CRUZ ROJA ARGENTINA - FILIAL PALERMO",2021,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1951,"INSTITUTO DR. RAMON CARRILLO A-1290",2013,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2011,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1133,"ESCUELA DE ENFERMERIA HOSPITAL FRANCES",2010,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1158,"INSTITUTO SUPERIOR DE CIENCIAS DE LA SALUD A-1243",2022,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1166,"INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA",2016,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2013,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1468,"INSTITUTO PRIVADO  DE ESTUDIOS SUP. PARA LA IND. DE LA CONSTRUCCION  A -1450 UOCRA",2013,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1718,"INSTITUTO DE ENSEÑANZA SUPERIOR DEL EJERCITO- COLEGIO MILITAR DE LA NACION",2014,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2000,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1129,"ESCUELA DE ENFERMERIA DEL HOSPITAL ISRAELITA A-0839",2008,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1133,"ESCUELA DE ENFERMERIA HOSPITAL FRANCES",2009,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1134,"ESCUELA  DE ENFERMERIA Y ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARGENTINA FILIAL SAAVEDRA A 73 /732",2014,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2014,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1403,"ESCUELA METROPOLITANA DE ALTOS ESTUDIOS A-914",2016,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1468,"INSTITUTO PRIVADO  DE ESTUDIOS SUP. PARA LA IND. DE LA CONSTRUCCION  A -1450 UOCRA",2022,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1134,"ESCUELA  DE ENFERMERIA Y ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARGENTINA FILIAL SAAVEDRA A 73 /732",2006,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1161,"INSTITUTO SUPERIOR MITRE A-1047",2007,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1161,"INSTITUTO SUPERIOR MITRE A-1047",2022,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1468,"INSTITUTO PRIVADO  DE ESTUDIOS SUP. PARA LA IND. DE LA CONSTRUCCION  A -1450 UOCRA",2012,1,2023
"F","50-54",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1133,"ESCUELA DE ENFERMERIA HOSPITAL FRANCES",2009,1,2023
"F","55-59",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1133,"ESCUELA DE ENFERMERIA HOSPITAL FRANCES",1997,1,2023
"F","65-69",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1786,"ESCUELA DE ENFERMERIA PROFESOR LUIS GUEMES A-760",1982,1,2023
"F","65-69",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1951,"INSTITUTO DR. RAMON CARRILLO A-1290",2013,1,2023
"F","20-24",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2022,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2018,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2023,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2018,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2020,1,2023
"F","30-34",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2023,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2012,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2013,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2015,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2019,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2010,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2023,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2013,1,2023
"F","55-59",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1411,"INSTITUTO MADRE DEUS",2015,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2017,1,2023
"F","35-39",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2019,1,2023
"F","40-44",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2021,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2012,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2013,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2014,1,2023
"F","45-49",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2019,1,2023
"F","50-54",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2019,1,2023
"F","50-54",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2020,1,2023
"F","55-59",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2013,1,2023
"F","55-59",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2019,1,2023
"F","55-59",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2021,1,2023
"F","60-64",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2012,1,2023
"F","60-64",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2013,1,2023
"F","60-64",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2022,1,2023
"F","65-69",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1354,"INSTITUTO UNIVERSITARIO DE LA FUNDACION ISALUD",2013,1,2023
"F","20-24",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2021,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2015,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2017,1,2023
"F","25-29",38,"Jujuy",200,"Argentina","Argentina",15,"Enfermero",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1132,"ESCUELA DE ENFERMERIA HELENA LARROQUE DE ROFFO",2019,1,2023
